VALUE,long,lat
450.00000000,28.583,45.250
440.00000000,28.750,45.250
434.00000000,28.917,45.250
414.00000000,29.083,45.250
392.00000000,29.250,45.250
369.00000000,29.417,45.250
353.00000000,29.583,45.250
345.00000000,29.750,45.250
405.00000000,30.250,45.250
410.00000000,32.583,45.250
412.00000000,32.750,45.250
415.00000000,33.083,45.250
424.00000000,33.250,45.250
431.00000000,33.417,45.250
440.00000000,33.583,45.250
466.00000000,33.750,45.250
497.00000000,33.917,45.250
521.00000000,34.083,45.250
524.00000000,34.250,45.250
507.00000000,34.417,45.250
482.00000000,34.583,45.250
461.00000000,34.750,45.250
446.00000000,34.917,45.250
438.00000000,35.083,45.250
431.00000000,35.250,45.250
425.00000000,35.417,45.250
422.00000000,35.583,45.250
413.00000000,35.750,45.250
409.00000000,35.917,45.250
402.00000000,36.083,45.250
396.00000000,36.250,45.250
401.00000000,36.417,45.250
411.00000000,36.583,45.250
431.00000000,36.750,45.250
452.00000000,28.583,45.083
440.00000000,28.750,45.083
424.00000000,28.917,45.083
339.00000000,29.583,45.083
325.00000000,29.750,45.083
408.00000000,33.250,45.083
409.00000000,33.417,45.083
433.00000000,33.583,45.083
464.00000000,33.750,45.083
491.00000000,33.917,45.083
519.00000000,34.083,45.083
542.00000000,34.250,45.083
546.00000000,34.417,45.083
527.00000000,34.583,45.083
529.00000000,34.750,45.083
508.00000000,34.917,45.083
500.00000000,35.083,45.083
474.00000000,35.250,45.083
455.00000000,35.417,45.083
433.00000000,35.583,45.083
425.00000000,35.750,45.083
415.00000000,35.917,45.083
403.00000000,36.083,45.083
386.00000000,36.250,45.083
381.00000000,36.417,45.083
410.00000000,36.583,45.083
437.00000000,33.583,44.917
467.00000000,33.750,44.917
503.00000000,33.917,44.917
544.00000000,34.083,44.917
588.00000000,34.250,44.917
667.00000000,34.417,44.917
657.00000000,34.583,44.917
594.00000000,34.750,44.917
559.00000000,34.917,44.917
533.00000000,35.083,44.917
490.00000000,35.250,44.917
463.00000000,35.417,44.917
450.00000000,33.583,44.750
485.00000000,33.750,44.750
535.00000000,33.917,44.750
586.00000000,34.083,44.750
692.00000000,34.250,44.750
671.00000000,34.417,44.750
565.00000000,34.583,44.750
525.00000000,34.750,44.750
515.00000000,34.917,44.750
500.00000000,35.083,44.750
432.00000000,33.417,44.583
468.00000000,33.583,44.583
529.00000000,33.750,44.583
599.00000000,33.917,44.583
703.00000000,34.083,44.583
775.00000000,34.250,44.583
614.00000000,34.417,44.583
535.00000000,33.583,44.417
566.00000000,33.750,44.417
710.00000000,33.917,44.417
737.00000000,34.083,44.417
566.00000000,34.250,44.417
