temp,long,lat,prec,acceptable,occur
6.86670828,24.75,48.58,773,TRUE,1
7.13457298,24.92,48.58,703,TRUE,1
7.37094784,25.08,48.58,662,FALSE,0
7.56566668,25.25,48.58,644,FALSE,0
7.68859386,25.42,48.58,635,FALSE,0
7.83818769,25.58,48.58,629,FALSE,0
8.0159483,25.75,48.58,630,FALSE,0
8.18851089,25.92,48.58,623,FALSE,0
8.33517742,26.08,48.58,611,FALSE,0
8.28270817,26.25,48.58,601,FALSE,0
8.40029144,26.42,48.58,589,FALSE,0
8.5382185,26.58,48.58,580,FALSE,0
8.45563507,26.75,48.58,581,FALSE,0
8.07820797,26.92,48.58,586,FALSE,0
7.95598984,27.08,48.58,592,FALSE,0
7.92721891,27.25,48.58,599,FALSE,0
7.97949982,27.42,48.58,604,FALSE,0
8.01183319,27.58,48.58,610,FALSE,0
7.98966646,27.75,48.58,614,FALSE,0
7.95924997,27.92,48.58,613,FALSE,0
8.00879192,28.08,48.58,607,FALSE,0
7.83974981,28.25,48.58,606,FALSE,0
7.66446877,28.42,48.58,603,FALSE,0
7.56184387,28.58,48.58,599,FALSE,0
7.39788532,28.75,48.58,596,FALSE,0
7.37707281,28.92,48.58,592,FALSE,0
7.33168745,29.08,48.58,587,FALSE,0
7.34863567,29.25,48.58,585,FALSE,0
7.32014608,29.42,48.58,584,FALSE,0
7.33038568,29.58,48.58,583,FALSE,0
7.39705229,29.75,48.58,584,FALSE,0
7.43443727,29.92,48.58,581,FALSE,0
7.49685431,30.08,48.58,577,FALSE,0
7.70071888,30.25,48.58,574,FALSE,0
7.90207291,30.42,48.58,567,FALSE,0
7.96346855,30.58,48.58,562,FALSE,0
8.10780239,30.75,48.58,550,FALSE,0
7.9741354,30.92,48.58,551,FALSE,0
7.93067694,31.08,48.58,553,FALSE,0
7.92112494,31.25,48.58,551,FALSE,0
7.79558325,31.42,48.58,550,FALSE,0
7.63241673,31.58,48.58,542,FALSE,0
7.46841669,31.75,48.58,539,FALSE,0
7.52303123,31.92,48.58,533,FALSE,0
7.70758343,32.08,48.58,519,FALSE,0
7.89986467,32.25,48.58,512,FALSE,0
7.7834897,32.42,48.58,520,FALSE,0
7.9645524,32.58,48.58,527,FALSE,0
8.08367729,32.75,48.58,527,FALSE,0
8.26517677,32.92,48.58,521,FALSE,0
8.43126011,33.08,48.58,512,FALSE,0
8.33049965,33.25,48.58,509,FALSE,0
8.03474998,33.42,48.58,511,FALSE,0
7.83987522,33.58,48.58,510,FALSE,0
7.85099983,33.75,48.58,508,FALSE,0
7.8048439,33.92,48.58,507,FALSE,0
7.93781233,34.08,48.58,511,FALSE,0
8.16198921,34.25,48.58,510,FALSE,0
8.43766689,34.42,48.58,504,FALSE,0
8.83089542,34.58,48.58,507,FALSE,0
8.90754128,34.75,48.58,508,FALSE,0
8.86839581,34.92,48.58,511,FALSE,0
8.82872963,35.08,48.58,510,FALSE,0
8.65732288,35.25,48.58,501,FALSE,0
8.52735424,35.42,48.58,502,FALSE,0
8.36976051,35.58,48.58,499,FALSE,0
8.33885384,35.75,48.58,494,FALSE,0
8.35342693,35.92,48.58,497,FALSE,0
8.11360455,36.08,48.58,508,FALSE,0
8.0909481,36.25,48.58,518,FALSE,0
7.99786472,36.42,48.58,522,FALSE,0
8.09191704,36.58,48.58,521,FALSE,0
8.02243805,36.75,48.58,520,FALSE,0
7.94914579,36.92,48.58,521,FALSE,0
7.8772397,37.08,48.58,521,FALSE,0
7.88211441,37.25,48.58,517,FALSE,0
8.02724934,37.42,48.58,509,FALSE,0
8.09309387,37.58,48.58,507,FALSE,0
7.91553116,37.75,48.58,515,FALSE,0
7.85105228,37.92,48.58,522,FALSE,0
8.00461483,38.08,48.58,528,FALSE,0
7.94136429,38.25,48.58,535,FALSE,0
7.87385416,38.42,48.58,542,FALSE,0
8.04394817,38.58,48.58,540,FALSE,0
8.08573914,38.75,48.58,531,FALSE,0
8.10554123,38.92,48.58,525,FALSE,0
8.18670845,39.08,48.58,512,FALSE,0
8.16403103,39.25,48.58,508,FALSE,0
8.14290619,39.42,48.58,505,FALSE,0
8.15392685,39.58,48.58,501,FALSE,0
8.15690613,39.75,48.58,498,FALSE,0
8.18872929,39.92,48.58,489,FALSE,0
9.65340614,22.08,48.42,637,FALSE,0
9.63491631,22.25,48.42,671,FALSE,0
9.63310432,22.42,48.42,705,FALSE,0
9.58534336,22.58,48.42,745,TRUE,1
9.39882278,22.75,48.42,827,TRUE,1
8.31708336,22.92,48.42,1022,TRUE,1
7.22982264,23.08,48.42,1211,TRUE,1
7.85485411,23.25,48.42,1165,FALSE,0
6.26148939,23.42,48.42,1284,TRUE,1
6.04529142,23.58,48.42,1237,TRUE,1
4.42786455,23.75,48.42,1292,TRUE,1
3.96610427,23.92,48.42,1276,TRUE,1
3.69186449,24.08,48.42,1262,TRUE,1
3.83008337,24.25,48.42,1222,TRUE,1
3.809448,24.42,48.42,1196,TRUE,1
5.28917694,24.58,48.42,1010,TRUE,1
5.77132273,24.75,48.42,902,TRUE,1
6.82940626,24.92,48.42,757,TRUE,1
7.24397945,25.08,48.42,683,TRUE,1
7.66487503,25.25,48.42,649,FALSE,0
7.96440601,25.42,48.42,632,FALSE,0
8.05814552,25.58,48.42,630,FALSE,0
8.26835442,25.75,48.42,626,FALSE,0
8.1834898,25.92,48.42,630,FALSE,0
7.96332312,26.08,48.42,624,FALSE,0
8.24369812,26.25,48.42,606,FALSE,0
8.43813515,26.42,48.42,588,FALSE,0
8.63449955,26.58,48.42,576,FALSE,0
8.49158287,26.75,48.42,579,FALSE,0
8.07990646,26.92,48.42,581,FALSE,0
7.82581234,27.08,48.42,588,FALSE,0
7.8305521,27.25,48.42,593,FALSE,0
7.9364481,27.42,48.42,598,FALSE,0
8.22602081,27.58,48.42,602,FALSE,0
8.36118698,27.75,48.42,605,FALSE,0
8.26237488,27.92,48.42,604,FALSE,0
8.29430199,28.08,48.42,598,FALSE,0
8.17776012,28.25,48.42,594,FALSE,0
8.03904152,28.42,48.42,589,FALSE,0
7.84613514,28.58,48.42,587,FALSE,0
7.69159365,28.75,48.42,586,FALSE,0
7.45655203,28.92,48.42,581,FALSE,0
7.48307276,29.08,48.42,578,FALSE,0
7.39523935,29.25,48.42,574,FALSE,0
7.39978123,29.42,48.42,573,FALSE,0
7.43215609,29.58,48.42,573,FALSE,0
7.53389597,29.75,48.42,570,FALSE,0
7.51037502,29.92,48.42,573,FALSE,0
7.60091686,30.08,48.42,572,FALSE,0
7.85013533,30.25,48.42,567,FALSE,0
7.90228128,30.42,48.42,562,FALSE,0
8.11141682,30.58,48.42,553,FALSE,0
8.27612495,30.75,48.42,546,FALSE,0
8.41593742,30.92,48.42,544,FALSE,0
8.41647911,31.08,48.42,544,FALSE,0
8.4185524,31.25,48.42,543,FALSE,0
8.39025021,31.42,48.42,543,FALSE,0
8.20724964,31.58,48.42,536,FALSE,0
7.93460417,31.75,48.42,531,FALSE,0
7.82285452,31.92,48.42,522,FALSE,0
7.84893751,32.08,48.42,513,FALSE,0
8.00420856,32.25,48.42,502,FALSE,0
8.11530209,32.42,48.42,506,FALSE,0
8.1260519,32.58,48.42,514,FALSE,0
8.16671848,32.75,48.42,520,FALSE,0
8.22818756,32.92,48.42,516,FALSE,0
8.35696888,33.08,48.42,509,FALSE,0
8.38762474,33.25,48.42,504,FALSE,0
8.21466637,33.42,48.42,502,FALSE,0
8.02297878,33.58,48.42,499,FALSE,0
7.95261478,33.75,48.42,497,FALSE,0
7.99786472,33.92,48.42,499,FALSE,0
8.04953098,34.08,48.42,507,FALSE,0
8.20152092,34.25,48.42,511,FALSE,0
8.45369816,34.42,48.42,509,FALSE,0
8.5694685,34.58,48.42,512,FALSE,0
8.72052097,34.75,48.42,513,FALSE,0
8.75427055,34.92,48.42,518,FALSE,0
8.86223984,35.08,48.42,510,FALSE,0
8.49654198,35.25,48.42,506,FALSE,0
8.36587524,35.42,48.42,503,FALSE,0
8.16061401,35.58,48.42,502,FALSE,0
8.25508308,35.75,48.42,495,FALSE,0
8.38685417,35.92,48.42,495,FALSE,0
8.2556982,36.08,48.42,500,FALSE,0
8.21552086,36.25,48.42,509,FALSE,0
8.24073982,36.42,48.42,512,FALSE,0
8.20728111,36.58,48.42,516,FALSE,0
8.16415596,36.75,48.42,515,FALSE,0
8.12867737,36.92,48.42,516,FALSE,0
8.02787495,37.08,48.42,520,FALSE,0
7.95844793,37.25,48.42,518,FALSE,0
8.03255177,37.42,48.42,512,FALSE,0
7.95617723,37.58,48.42,515,FALSE,0
8.12856293,37.75,48.42,513,FALSE,0
7.90432262,37.92,48.42,527,FALSE,0
7.89422941,38.08,48.42,536,FALSE,0
8.00331211,38.25,48.42,542,FALSE,0
7.70515633,38.42,48.42,558,FALSE,0
7.69102097,38.58,48.42,556,FALSE,0
7.94579172,38.75,48.42,548,FALSE,0
8.04553127,38.92,48.42,535,FALSE,0
8.12212467,39.08,48.42,529,FALSE,0
8.21679115,39.25,48.42,521,FALSE,0
8.10753155,39.42,48.42,522,FALSE,0
8.16117668,39.58,48.42,518,FALSE,0
8.20096874,39.75,48.42,506,FALSE,0
8.37762547,39.92,48.42,488,FALSE,0
8.23561478,40.08,48.42,477,FALSE,0
9.75083351,22.08,48.25,598,FALSE,0
9.67326069,22.25,48.25,631,FALSE,0
9.70647907,22.42,48.25,663,FALSE,0
9.69170856,22.58,48.25,697,FALSE,0
9.6413126,22.75,48.25,772,TRUE,1
9.54790592,22.92,48.25,855,TRUE,1
9.32831287,23.08,48.25,951,FALSE,0
8.32520866,23.25,48.25,1102,FALSE,0
8.52285385,23.42,48.25,1068,TRUE,1
7.26281261,23.58,48.25,1132,TRUE,1
6.27669811,23.75,48.25,1167,TRUE,1
5.52679157,23.92,48.25,1182,TRUE,1
3.68720841,24.08,48.25,1274,TRUE,1
3.67681241,24.25,48.25,1245,TRUE,1
4.47566652,24.42,48.25,1137,TRUE,1
4.11394787,24.58,48.25,1113,TRUE,1
4.1930728,24.75,48.25,1052,TRUE,1
5.38429165,24.92,48.25,889,TRUE,1
6.40899992,25.08,48.25,768,TRUE,1
7.04063559,25.25,48.25,695,TRUE,1
7.28361464,25.42,48.25,666,TRUE,1
7.56290627,25.58,48.25,647,FALSE,0
7.81655216,25.75,48.25,638,FALSE,0
8.38364601,25.92,48.25,621,FALSE,0
8.55465603,26.08,48.25,604,FALSE,0
8.76096821,26.25,48.25,590,FALSE,0
8.80523968,26.42,48.25,582,FALSE,0
8.78089619,26.58,48.25,577,FALSE,0
8.70294762,26.75,48.25,570,FALSE,0
8.5463438,26.92,48.25,571,FALSE,0
8.29451084,27.08,48.25,580,FALSE,0
8.19607258,27.25,48.25,584,FALSE,0
8.20590591,27.42,48.25,587,FALSE,0
8.35392761,27.75,48.25,596,FALSE,0
8.31242752,27.92,48.25,597,FALSE,0
8.51593781,28.08,48.25,588,FALSE,0
8.60634422,28.25,48.25,579,FALSE,0
8.5091877,28.42,48.25,573,FALSE,0
8.32994747,28.58,48.25,567,FALSE,0
7.96862507,28.75,48.25,571,FALSE,0
7.64815617,28.92,48.25,571,FALSE,0
7.52090645,29.08,48.25,569,FALSE,0
7.54884386,29.25,48.25,563,FALSE,0
7.60029173,29.42,48.25,564,FALSE,0
7.5064373,29.58,48.25,567,FALSE,0
7.53187513,29.75,48.25,565,FALSE,0
7.70683336,29.92,48.25,565,FALSE,0
7.93303108,30.08,48.25,562,FALSE,0
8.1103754,30.25,48.25,559,FALSE,0
8.2276144,30.42,48.25,554,FALSE,0
8.27546883,30.58,48.25,547,FALSE,0
8.40606213,30.75,48.25,539,FALSE,0
8.6925621,30.92,48.25,532,FALSE,0
8.72422886,31.08,48.25,533,FALSE,0
8.88635445,31.25,48.25,530,FALSE,0
8.88935375,31.42,48.25,534,FALSE,0
8.53240585,31.58,48.25,532,FALSE,0
8.2863121,31.75,48.25,524,FALSE,0
8.02902126,31.92,48.25,516,FALSE,0
8.08219814,32.08,48.25,505,FALSE,0
8.13378143,32.25,48.25,499,FALSE,0
8.27926064,32.42,48.25,498,FALSE,0
8.23143768,32.58,48.25,504,FALSE,0
8.15446854,32.75,48.25,509,FALSE,0
8.22971916,32.92,48.25,507,FALSE,0
8.33616638,33.08,48.25,500,FALSE,0
8.42821884,33.25,48.25,493,FALSE,0
8.40515614,33.42,48.25,488,FALSE,0
8.26748943,33.58,48.25,489,FALSE,0
8.27018738,33.75,48.25,488,FALSE,0
8.17956257,33.92,48.25,495,FALSE,0
8.31302071,34.08,48.25,500,FALSE,0
8.52177048,34.25,48.25,503,FALSE,0
8.58708286,34.42,48.25,507,FALSE,0
8.80289555,34.58,48.25,506,FALSE,0
8.92006207,34.75,48.25,506,FALSE,0
8.71334362,34.92,48.25,509,FALSE,0
8.61904144,35.08,48.25,511,FALSE,0
8.63567734,35.25,48.25,497,FALSE,0
8.43336487,35.42,48.25,502,FALSE,0
8.25446892,35.58,48.25,500,FALSE,0
8.28338528,35.75,48.25,497,FALSE,0
8.36277103,35.92,48.25,496,FALSE,0
8.24881268,36.08,48.25,498,FALSE,0
8.23697948,36.25,48.25,506,FALSE,0
8.22455215,36.42,48.25,513,FALSE,0
8.13654137,36.58,48.25,516,FALSE,0
8.10861492,36.75,48.25,517,FALSE,0
8.18884373,36.92,48.25,513,FALSE,0
8.11080265,37.08,48.25,513,FALSE,0
8.0498333,37.25,48.25,515,FALSE,0
7.99013519,37.42,48.25,518,FALSE,0
7.8852396,37.58,48.25,523,FALSE,0
7.97015619,37.75,48.25,525,FALSE,0
8.09842682,37.92,48.25,527,FALSE,0
8.01974964,38.08,48.25,539,FALSE,0
8.06219769,38.25,48.25,546,FALSE,0
7.85664606,38.42,48.25,556,FALSE,0
7.8128438,38.58,48.25,557,FALSE,0
7.86242723,38.75,48.25,554,FALSE,0
7.74344778,38.92,48.25,555,FALSE,0
7.74351025,39.08,48.25,552,FALSE,0
7.95323944,39.25,48.25,547,FALSE,0
8.17185402,39.42,48.25,540,FALSE,0
8.34014606,39.58,48.25,532,FALSE,0
8.37937546,39.75,48.25,519,FALSE,0
8.45110416,39.92,48.25,501,FALSE,0
8.26315594,40.08,48.25,492,FALSE,0
9.79410458,22.42,48.08,635,FALSE,0
9.80112457,22.58,48.08,674,FALSE,0
9.8062706,22.75,48.08,735,FALSE,0
9.81389618,22.92,48.08,810,TRUE,1
9.68578148,23.08,48.08,891,FALSE,0
8.7414484,23.25,48.08,1016,TRUE,1
8.90763569,23.42,48.08,978,TRUE,1
8.69239616,23.58,48.08,964,TRUE,1
8.23269749,23.75,48.08,972,TRUE,1
7.46526051,23.92,48.08,1017,TRUE,1
6.02086449,24.08,48.08,1108,TRUE,1
5.29946899,24.25,48.08,1123,TRUE,1
4.16156244,24.42,48.08,1158,TRUE,1
2.67919803,24.58,48.08,1216,FALSE,0
4.23791647,24.75,48.08,1025,TRUE,1
5.26430225,24.92,48.08,876,TRUE,1
5.32276058,25.08,48.08,823,TRUE,1
5.31099987,25.25,48.08,800,TRUE,1
6.32027102,25.42,48.08,719,TRUE,1
7.27358341,25.58,48.08,662,FALSE,0
7.63972902,25.75,48.08,639,FALSE,0
7.88568735,25.92,48.08,621,FALSE,0
8.10073948,26.08,48.08,607,FALSE,0
8.49502087,26.25,48.08,588,FALSE,0
8.74901009,26.42,48.08,575,FALSE,0
8.92852116,26.58,48.08,570,FALSE,0
8.57835388,28.08,48.08,581,FALSE,0
8.45693779,28.25,48.08,576,FALSE,0
8.75112534,28.42,48.08,562,FALSE,0
8.81636429,28.58,48.08,551,FALSE,0
8.49184418,28.75,48.08,554,FALSE,0
8.00128174,28.92,48.08,558,FALSE,0
7.86481285,29.08,48.08,556,FALSE,0
7.6783123,29.25,48.08,557,FALSE,0
7.704,29.42,48.08,556,FALSE,0
7.72295856,29.58,48.08,556,FALSE,0
7.81471872,29.75,48.08,556,FALSE,0
7.89853144,29.92,48.08,554,FALSE,0
8.06725025,30.08,48.08,553,FALSE,0
8.27709389,30.25,48.08,548,FALSE,0
8.41785431,30.42,48.08,544,FALSE,0
8.62687492,30.58,48.08,533,FALSE,0
8.83552074,30.75,48.08,527,FALSE,0
8.9175415,30.92,48.08,522,FALSE,0
8.94262505,31.08,48.08,521,FALSE,0
9.04347897,31.25,48.08,519,FALSE,0
8.94344807,31.42,48.08,520,FALSE,0
8.72177124,31.58,48.08,519,FALSE,0
8.45304203,31.75,48.08,516,FALSE,0
8.2706871,31.92,48.08,512,FALSE,0
8.38246918,32.08,48.08,499,FALSE,0
8.43299961,32.25,48.08,495,FALSE,0
8.45125008,32.42,48.08,491,FALSE,0
8.35098934,32.58,48.08,494,FALSE,0
8.24061489,32.75,48.08,497,FALSE,0
8.42805195,32.92,48.08,494,FALSE,0
8.56547928,33.08,48.08,484,FALSE,0
8.61394787,33.25,48.08,480,FALSE,0
8.61043739,33.42,48.08,478,FALSE,0
8.64439583,33.58,48.08,473,FALSE,0
8.5028019,33.75,48.08,480,FALSE,0
8.49622917,33.92,48.08,489,FALSE,0
8.68999958,34.08,48.08,491,FALSE,0
8.85978127,34.25,48.08,495,FALSE,0
8.76846886,34.42,48.08,501,FALSE,0
8.95380211,34.58,48.08,500,FALSE,0
8.91602039,34.75,48.08,502,FALSE,0
8.77379131,34.92,48.08,505,FALSE,0
8.80271912,35.08,48.08,496,FALSE,0
8.67559338,35.25,48.08,495,FALSE,0
8.49594784,35.42,48.08,501,FALSE,0
8.26716709,35.58,48.08,501,FALSE,0
8.26308346,35.75,48.08,499,FALSE,0
8.41868782,35.92,48.08,497,FALSE,0
8.4989996,36.08,48.08,494,FALSE,0
8.27333355,36.25,48.08,507,FALSE,0
8.1975317,36.42,48.08,512,FALSE,0
8.36891651,36.58,48.08,511,FALSE,0
8.41312504,36.75,48.08,510,FALSE,0
8.38347912,36.92,48.08,512,FALSE,0
8.29568768,37.08,48.08,514,FALSE,0
8.28100014,37.25,48.08,515,FALSE,0
8.23170853,37.42,48.08,515,FALSE,0
8.17956257,37.58,48.08,519,FALSE,0
8.11601067,37.75,48.08,530,FALSE,0
8.17328167,37.92,48.08,535,FALSE,0
8.20242691,38.08,48.08,536,FALSE,0
8.51635456,38.25,48.08,535,FALSE,0
8.42738533,38.42,48.08,544,FALSE,0
8.28277111,38.58,48.08,550,FALSE,0
8.34662533,38.75,48.08,552,FALSE,0
8.5099268,38.92,48.08,549,FALSE,0
8.41965675,39.08,48.08,553,FALSE,0
8.18229198,39.25,48.08,562,FALSE,0
8.14672947,39.42,48.08,566,FALSE,0
8.13278103,39.58,48.08,561,FALSE,0
7.99069786,39.75,48.08,549,FALSE,0
8.1366663,39.92,48.08,531,FALSE,0
8.02339554,40.08,48.08,520,FALSE,0
9.95252037,22.58,47.92,661,FALSE,0
9.94681263,22.75,47.92,709,FALSE,0
9.95560455,22.92,47.92,767,FALSE,0
9.92609406,23.08,47.92,819,FALSE,0
9.57683372,23.25,47.92,880,TRUE,1
8.8649168,23.42,47.92,931,TRUE,1
6.63686466,23.58,47.92,1041,TRUE,1
6.89225006,23.75,47.92,988,TRUE,1
8.28413582,23.92,47.92,873,TRUE,1
7.37831259,24.08,47.92,950,TRUE,1
5.48675013,24.25,47.92,1072,TRUE,1
3.77810407,24.42,47.92,1159,TRUE,1
3.25380206,24.58,47.92,1139,TRUE,1
3.02305198,24.75,47.92,1082,FALSE,0
3.94163537,24.92,47.92,951,TRUE,1
4.33087492,25.08,47.92,868,TRUE,1
4.60083342,25.25,47.92,817,FALSE,0
5.30784369,25.42,47.92,762,FALSE,0
6.52045822,25.58,47.92,693,FALSE,0
7.42512512,25.75,47.92,642,FALSE,0
7.8942709,25.92,47.92,615,FALSE,0
8.13076019,26.08,47.92,599,FALSE,0
8.40004158,26.25,47.92,588,FALSE,0
8.5907917,28.42,47.92,572,FALSE,0
8.39097881,28.58,47.92,561,FALSE,0
8.57201004,28.75,47.92,547,FALSE,0
8.40750027,28.92,47.92,540,FALSE,0
8.32985401,29.08,47.92,541,FALSE,0
8.03807259,29.25,47.92,546,FALSE,0
7.83400011,29.42,47.92,547,FALSE,0
7.89443779,29.58,47.92,547,FALSE,0
7.97264576,29.75,47.92,544,FALSE,0
8.09639549,29.92,47.92,545,FALSE,0
8.2634058,30.08,47.92,544,FALSE,0
8.45645809,30.25,47.92,543,FALSE,0
8.6196146,30.42,47.92,535,FALSE,0
8.73957253,30.58,47.92,524,FALSE,0
8.91054153,30.75,47.92,518,FALSE,0
9.01181221,30.92,47.92,511,FALSE,0
9.23153114,31.08,47.92,503,FALSE,0
9.21690655,31.25,47.92,504,FALSE,0
9.12800026,31.42,47.92,502,FALSE,0
9.13837528,31.58,47.92,498,FALSE,0
8.87333298,31.75,47.92,503,FALSE,0
8.68812466,31.92,47.92,496,FALSE,0
8.57002068,32.08,47.92,489,FALSE,0
8.55783272,32.25,47.92,484,FALSE,0
8.63428116,32.42,47.92,478,FALSE,0
8.57805157,32.58,47.92,476,FALSE,0
8.50980186,32.75,47.92,481,FALSE,0
8.51833344,32.92,47.92,480,FALSE,0
8.68616676,33.08,47.92,474,FALSE,0
8.83825016,33.25,47.92,464,FALSE,0
8.9564476,33.42,47.92,469,FALSE,0
8.72924995,33.58,47.92,466,FALSE,0
8.84034348,33.75,47.92,469,FALSE,0
8.89272881,33.92,47.92,475,FALSE,0
9.07730198,34.08,47.92,482,FALSE,0
9.22771835,34.25,47.92,486,FALSE,0
9.18866634,34.42,47.92,492,FALSE,0
9.0731039,34.58,47.92,494,FALSE,0
9.09307289,34.75,47.92,495,FALSE,0
8.97644806,34.92,47.92,495,FALSE,0
9.03252125,35.08,47.92,490,FALSE,0
8.790802,35.25,47.92,491,FALSE,0
8.5699482,35.42,47.92,494,FALSE,0
8.49170876,35.58,47.92,496,FALSE,0
8.44934368,35.75,47.92,494,FALSE,0
8.54522896,35.92,47.92,494,FALSE,0
8.48265648,36.08,47.92,503,FALSE,0
8.62935448,36.25,47.92,500,FALSE,0
8.54295826,36.42,47.92,508,FALSE,0
8.49421883,36.58,47.92,510,FALSE,0
8.53857327,36.75,47.92,515,FALSE,0
8.54836464,36.92,47.92,514,FALSE,0
8.52118778,37.08,47.92,514,FALSE,0
8.52520847,37.25,47.92,511,FALSE,0
8.47168732,37.42,47.92,517,FALSE,0
8.35212517,37.58,47.92,523,FALSE,0
8.33778095,37.75,47.92,527,FALSE,0
8.53718758,37.92,47.92,526,FALSE,0
8.64175987,38.08,47.92,528,FALSE,0
8.73564625,38.25,47.92,527,FALSE,0
8.93039608,38.42,47.92,528,FALSE,0
9.07854176,38.58,47.92,534,FALSE,0
8.83788586,38.75,47.92,543,FALSE,0
9.04672909,38.92,47.92,542,FALSE,0
8.89968777,39.08,47.92,551,FALSE,0
8.83998966,39.25,47.92,559,FALSE,0
8.67739582,39.42,47.92,565,FALSE,0
8.47058296,39.58,47.92,564,FALSE,0
8.32660389,39.75,47.92,558,FALSE,0
8.38041687,39.92,47.92,545,FALSE,0
6.90138531,23.92,47.75,897,TRUE,1
7.27642727,24.08,47.75,878,TRUE,1
7.39433336,24.25,47.75,873,TRUE,1
6.19614553,24.42,47.75,931,TRUE,1
4.57127094,24.58,47.75,998,TRUE,1
3.48846865,24.75,47.75,1014,TRUE,1
2.63800001,24.92,47.75,991,FALSE,0
3.40090632,25.08,47.75,899,FALSE,0
4.10735416,25.25,47.75,825,FALSE,0
4.85155201,25.42,47.75,760,FALSE,0
5.4645834,25.58,47.75,719,FALSE,0
6.53177071,25.75,47.75,666,FALSE,0
8.63485432,29.08,47.75,537,FALSE,0
8.36731243,29.25,47.75,542,FALSE,0
8.23615646,29.42,47.75,540,FALSE,0
8.05203152,29.58,47.75,540,FALSE,0
8.09614563,29.75,47.75,536,FALSE,0
8.26405239,29.92,47.75,534,FALSE,0
8.44461441,30.08,47.75,536,FALSE,0
8.60861492,30.25,47.75,535,FALSE,0
8.69036484,30.42,47.75,525,FALSE,0
8.84023952,30.58,47.75,515,FALSE,0
8.96140671,30.75,47.75,507,FALSE,0
9.17212486,30.92,47.75,499,FALSE,0
9.37574959,31.08,47.75,487,FALSE,0
9.53381252,31.25,47.75,483,FALSE,0
9.33623981,31.42,47.75,482,FALSE,0
9.26233292,31.58,47.75,484,FALSE,0
9.17419815,31.75,47.75,481,FALSE,0
9.02556229,31.92,47.75,478,FALSE,0
8.93605232,32.08,47.75,473,FALSE,0
8.7811985,32.25,47.75,469,FALSE,0
8.79412556,32.42,47.75,463,FALSE,0
8.64216614,32.58,47.75,464,FALSE,0
8.64244747,32.75,47.75,464,FALSE,0
8.73257256,32.92,47.75,463,FALSE,0
8.80620861,33.08,47.75,464,FALSE,0
8.95735455,33.25,47.75,459,FALSE,0
8.79855251,33.42,47.75,461,FALSE,0
8.82476044,33.58,47.75,460,FALSE,0
9.03988552,33.75,47.75,458,FALSE,0
9.17353153,33.92,47.75,463,FALSE,0
9.42332268,34.08,47.75,467,FALSE,0
9.57082272,34.25,47.75,472,FALSE,0
9.53163528,34.42,47.75,477,FALSE,0
9.45612526,34.58,47.75,478,FALSE,0
9.34155178,34.75,47.75,482,FALSE,0
8.9760313,34.92,47.75,489,FALSE,0
9.10193729,35.08,47.75,479,FALSE,0
8.93254185,35.25,47.75,479,FALSE,0
8.77163506,35.42,47.75,486,FALSE,0
8.78758335,35.58,47.75,488,FALSE,0
8.71309376,35.75,47.75,493,FALSE,0
8.59061432,35.92,47.75,500,FALSE,0
8.55791664,36.08,47.75,505,FALSE,0
8.71660423,36.25,47.75,505,FALSE,0
8.68733311,36.42,47.75,514,FALSE,0
8.61405182,36.58,47.75,518,FALSE,0
8.60198975,36.75,47.75,520,FALSE,0
8.65971851,36.92,47.75,521,FALSE,0
8.59355259,37.08,47.75,519,FALSE,0
8.56737518,37.25,47.75,521,FALSE,0
8.46465683,37.42,47.75,524,FALSE,0
8.47789574,37.58,47.75,525,FALSE,0
8.62574959,37.75,47.75,527,FALSE,0
8.79826069,37.92,47.75,529,FALSE,0
9.02950001,38.08,47.75,525,FALSE,0
8.97248936,38.25,47.75,532,FALSE,0
9.17540646,38.42,47.75,529,FALSE,0
9.33250046,38.58,47.75,530,FALSE,0
9.40303135,38.75,47.75,537,FALSE,0
9.42288589,38.92,47.75,546,FALSE,0
9.20423985,39.08,47.75,557,FALSE,0
9.2015934,39.25,47.75,562,FALSE,0
9.10448933,39.42,47.75,566,FALSE,0
8.99345875,39.58,47.75,569,FALSE,0
8.95318794,39.75,47.75,562,FALSE,0
8.84709358,39.92,47.75,553,FALSE,0
3.13155198,24.75,47.58,983,FALSE,0
2.45506239,24.92,47.58,961,FALSE,0
3.3431251,25.08,47.58,865,FALSE,0
8.82549,29.08,47.58,543,FALSE,0
8.72348976,29.25,47.58,536,FALSE,0
8.56723976,29.42,47.58,536,FALSE,0
8.27062511,29.58,47.58,534,FALSE,0
8.31009388,29.75,47.58,529,FALSE,0
8.39575005,29.92,47.58,526,FALSE,0
8.54630184,30.08,47.58,523,FALSE,0
8.82594776,30.25,47.58,518,FALSE,0
8.92995834,30.42,47.58,510,FALSE,0
8.99687481,30.58,47.58,507,FALSE,0
9.11242676,30.75,47.58,497,FALSE,0
9.17158318,30.92,47.58,489,FALSE,0
9.33254147,31.08,47.58,480,FALSE,0
9.63913536,31.25,47.58,465,FALSE,0
9.53296852,31.42,47.58,467,FALSE,0
9.33323956,31.58,47.58,472,FALSE,0
9.4160099,31.75,47.58,468,FALSE,0
9.1913538,31.92,47.58,466,FALSE,0
9.15979195,32.08,47.58,459,FALSE,0
8.97765636,32.25,47.58,456,FALSE,0
8.87947941,32.42,47.58,448,FALSE,0
8.70881271,32.58,47.58,449,FALSE,0
8.74913502,32.75,47.58,453,FALSE,0
8.88009357,32.92,47.58,452,FALSE,0
